reconsidered;betrachtete wieder, überlegte neu
watercourses;Wasserläufe
goldfish;Goldfisch 
transfiguration;Umgestaltung 
magnification;Vergrößerung
aspirin;Aspirin 
filial;kindlich
separatism;Loslösungsbestreben, Separatismus 
transcendence;Erhabenheit , Überlegenheit
coolest;kühlste
effortlessly;mühelos, mühelose
freshness;Frische 
wrench;Abschiedsschmerz , Schraubenschlüssel
cavalrymen;Kavalleristen
anthracite;anthrazit, Glanzkohle 
weighting;Bewertung , wiegend
messier;unordentlicher
prepaid;im voraus bezahlt, vorausbezahlt
prepaid};frankieren, freimachen (Brief)
bridle;Zaum , Zaumzeug 
overthrowing;umstürzend
fragility;Zerbrechlichkeit 
virulence;Giftigkeit 
drawbridge;Zugbrücke
camper;Zeltbewohner 
porridge;Brei , Haferbrei 
cursor;Cursor , Positionsmarke 
persistently;beharrlich, beharrliche
abreast;nebeneinander
acupuncture;Akupunktur 
polyps;Polypen
handcuffed;legte Handschellen an
undiscovered;unentdeckt
reciprocating;dankend, vergeltend
booed;ausgepfiffen
complementing;ergänzenden, Komplementbildung 
chilled;kühlte ab
watertight;wasserdicht
caustic;scharf, ätzend
sorceress;Zauberin 
migraine;Migräne
humanists;Humanisten
happiest;glücklichste
checkered;karierte, schachbrettartig
imparted;gewährte, weitergegeben
criminally;verbrecherische
metabolized;umwandelte
inlaid;eingelegt
inlaid};einlegen, parkettieren
enumeration;Aufzählung
categorize;kategorisieren
cacti;Kakteen
cropping;bebauend
smarter;feschere, schlauer
dailies;Tageszeitungen
synods;Synoden
promulgation;Verhängung, Verkündigung
pacifism;Pazifismus 
humorist;Humorist 
scooters;Roller
lattices;Gitter
consumerism;Verbraucherbewegung 
cautiously;vorsichtig
analgesic;schmerzlinderndes Mittel
sustenance;Unterhalt 
roasting;röstend
sandals;Sandalen
notations;Aufzeichnungen, Bezeichnungen
codec;Bauteilsatz bestehend aus Encoder und Decoder
hibiscus;Hibiskus 
erasure;Löschen
gravy;Bratensoße
tinted;färbte, gefärbt
obituaries;Sterbeanzeigen, Todesanzeigen
doubly;doppelt
timetables;Stundenpläne
loveless;lieblos
docs;Doktoren
overdue;überfällig
extirpated;ausgerottet
encroaching;eingreifend, missbrauchend
edgy;gereizt, nervös, scharfkantig
infinitesimal;verschwindend, winzig
coauthored;verfasste zusammen
snippet;Schnipsel
somber;düster
complicate;kompliziere
pulsed;pulsierte
fiduciary;treuhänderisch
thereupon;darauf, daraufhin
unimportant;belanglos, unwesentlich, unwichtig
slaps;klatscht, schlägt
rosettes;Rosetten
northwestward;nordwestwärts
dubs;tituliert
convalescent;Genesende 
militarism;Militarismus 
crediting;anrechnend
thankful;dankbar
hoe;Hacke 
idioms;Dialekte
impeached;angeklagt, klagte an
tremor;Beben , Zittern , Zucken 
disregarding;missachtend
lymphatic;lymphatisch
polymath;Universalgebildete 
joinery;Tischlerei 
cancerous;krebsartig
intolerable;unerträglich
rogues;Schurken
semifinalist;Halbfinaleteilnehmer
acclamation;Beifall 
hereafter;danach, hernach, nachher
reprises;gewinnt wieder
irritating;irritierend, ärgernd
uplifted;erhob, hochgehoben
pane;Fensterscheibe , Scheibe 
accomplishing;vollbringend, vollendend
germinate;entkeimen, keimen
sepal;Kelchblatt 
popularization;Popularisierung 
brickworks;Ziegelbrennerei 
motionless;bewegungslos, regungslos
uncharted;nicht entworfen
steeped;weichte ein
infernal;höllisch
notifications;Anzeigen
mandating;einem Mandat unterstellend
pauses;Pausen, pausiert
amenable;gefügig
barometric;barometrisch
wrongfully;ungerechte, unrechtmäßig
sucking;aussaugend, saugend
burglar;Dieb , Einbrecher
snowstorm;Schneesturm 
stroll;Bummel , Spaziergang 
baronial;freiherrlich
resale;Wiederverkauf 
vaulting;wölbend, überwölbend
resounding;widerhallend
humorously;humoristische, humorvoll
skylight;Deckenbeleuchtung , Oberlicht 
replicating;kopierend
sobriety;Ernsthaftigkeit , Nüchternheit
lobsters;Hummer
lactic;milchig
flourishes;Schnörkel
magically;magisch, märchenhaft
gout;Gicht 
cockney;Londoner
isometric;isometrisch, isometrisch 
stockholders;Aktionäre, Effektenbesitzer
lintel;Oberschwelle 
slugger;Schläger
barrack;Baracke 
offensively;angreifend, beleidigend
swims;schwimmt
philological;philologisch
childlike;kindlich
omnivorous;alles fressend
obstructive;hinderlich, obstruktiv, widersetzlich
popping;knallend
quadrangular;viereckig
supervises;beaufsichtigt
bracketed;eingeklammert, in Klammern gesetzt
lignite;Braunkohle 
congruent;deckungsgleich, entsprechend, kongruent 
creamery;Molkerei 
layman;Laie 
shredded;zerfetzte, zerschnitzelt
superfluous;überflüssig
conch;Muschelschale 
egrets;Reiherfedern
underrated;unterschätzte
soot;Ruß
pelt;Fell  (ungegerbt) 
rationalism;Rationalismus 
sowing;Aussaat , Saat , Säen, säend
tarantula;Tarantel 
cleaver;Labkraut 
whore;Hure 
protectionist;Schutzzöllner, Verfechter 
dispatching;abfertigend
flotation;Gründung
compressors;Kompressoren
in-line;linear, Reihen...
inline;schritthaltend
whips;Peitschen, peitscht
tambourine;Tamburin 
dram;Quentchen 
veranda;Veranda 
telepathic;telepathisch
despatched;sandte
hikes;wandert, Wanderungen
inversely;umgekehrt, umgekehrte
intermission;Unterbrechung , Unterlass 
bedtime;Schlafenszeit 
culvert;unterirdische Wasserleitung
delights;erfreut, Wonnen
subjectivity;Subjektivität
fairy-tale;Märchen
transatlantic;transatlantisch
visualized;stellte sich vor, vorgestellt
mockingbird;Spottdrossel 
rectangles;Rechtecke 
crowding;zusammendrängend
eigenvalue;Eigenwert   
night-time;Nacht...
nighttime;Nachtzeit 
unbearable;unerträglich, untragbar
audacious;kühn, mutig, unverfroren
lamenting;beklagend, klagend
fens;Moore , Sumpfgebiete, Sumpfländer
decadence;Dekadenz , Verfall 
permissions;Erlaubnisse
dreadnought;Schlachtschiff 
transposition;Austausch , Umstellung 
dene;Sanddüne
discouraging;entmutigend
storehouse;Lager , Lagerhaus 
bangs;Pony 
bangs;verhaut
lobbies;Interessengruppen
infantrymen;Infanteristen
rationalist;Rationalist 
breakthroughs;Durchbrüche
dispossessed;enteignete
opposites;Gegenteile
tossing;knobelnd, schleudernd, werfend
multimedia;Medienverbund 
daggers;Dolche
vestments;Amstrachten, Gewänder
smoker;Raucher
rapprochement;Wiederannäherung
pled;plädieren, sprechen für (befürwortend), vorschieben
pled};plädieren, vorschieben
inquired;angefragt, gefragt
puns;Wortspiele
travelogue;Reisebericht 
belligerent;streitlustig
ternary;dreifach, ternär
distilleries;Branntweinbrennereien, Schnapsbrennereien
obtuse;begriffsstutzig, stumpfsinnig
riverbed;Flussbett 
pertains;betrifft, gehört
archiving;archivierende
besiege;belagern, überhäufen, überschütten
selfless;selbstlos
dips;taucht, tunkt
robustness;Robustheit 
shameless;schamlos
weaves;webt
haulage;Schleppen 
supplementation;Ergänzung
procurator;Anwalt 
unbound;ungebunden
unbound};losbinden
sultana;Sultanin 
thrives;gedeiht
vibrating;vibrierend
minting;prägend
sculptured;geformt, meißelte
nodal;Knoten, Knoten...
stringed;bespannte, bespannten
dative;Dativ 
lifeless;leblos
coordinated;abgestimmt, koordinierte
promiscuous;verworren
trims;behaut, macht zurecht, pflegt
backlog;Auftragsüberhang, Nachholbedarf , Rückstand, Überhang
legumes;Leguminosen
impartiality;Objektivität, Unbefangenheit , Unvoreingenommenheit 
wearable;tragbar, tragend
heterogeneity;Verschiedenartigkeit 
inquisitor;Untersuchungsbeamte 
cursive;kursiv, Schreibschrift 
crustal;krustig
substantiated;begründete, begründeten
acne;Akne 
manipulations;Manipulationen
suffusion;Überzug
woodcut;Holzschnitt 
canines;Eckzähne
tradesmen;Geschäftsleute, Gewerbetreibenden
fearsome;fürchterlich
gendarmes;Landjäger
stunted;verkrüppelte
tirelessly;unermüdlich, unermüdliche
camouflaged;tarnte
complies;entspricht, erfüllt
irreverent;respektlos
faltered;geschwankt
sweating;schwitzend
separable;teilbar, trennbar
usurper;Thronräuber
complicating;komplizierend
streaked;streifte
objectionable;störend, unangenehm, unzulässig
brooch;Brosche 
bailed;gebürgt, rettete
repackaged;verpackte neu
floodwaters;Flutgewässer
tendons;Sehnen
tenses;Zeiten
duress;Nötigung
trigonometric;trigonometrisch
warlike;kriegerisch, streitbar
condenser;Kondensator 
viaducts;Viadukte, Überführungen
hopelessly;hoffnungslose, verzweifelt
diverges;divergiert
soured;gesäuert
snowball;Schneeball 
punted;stieß
taker;Abnehmer , Kunde 
scrivener;Berufsschreiber 
dredge;ausbaggern
bindings;Einbände, Einfassungen
punctured;durchstach, punktiert 
gravelly;ernst, kieshaltig
anointed;gesalbt
bicarbonate;Bikarbonat 
guessed;ahnte, geraten, ratete, vermutete
looped;schlingelte
militancy;Kampfgeist 
herpes;Herpes 
homesteads;Heimstätten
registries;Register
gander;Gänserich
minimizes;verringert
highlander;Bergbewohner , Hochlandbewohner , Hochländer
tailed;beschattete
unrequited;unbelohnt, unerwidert
substandard;klein..., minderwertig
misplaced;verlegte, verstellte
dens;Höhlen
greenery;Laub 
impure;schmutzig, unrein
paralysed;gelähmt, lahm
captions;Titel
shiner;Leuchte 
emporium;Handelsplatz 
firsthand;direkt
splendour;Pracht 
supersonics;Ultraschallwellen
bimonthly;zweimonatlich
brochures;Broschüren, Unterlagen
pegs;Stöpsel
individualist;Individualist 
hoof;Huf , Klaue 
hives;Bienenstöcke
intricately;umständliche, verwickelt
accesses;greift zu
barks;bellt
resuscitation;Wiederbelebung 
yearling;Jährling
receded;trat zurück, zurückgetreten
corrosive;korrosiv, ätzend
tester;Prüfer, Tester 
serfdom;Leibeigenschaft 
vixen;Füchsin
syllabic;silbenbildend
prophesied;prophezeit, sagte wahr, wahrgesagt
undated;undatiert
finesse;Finesse , Raffinesse 
spinach;Spinat 
haircut;Haarschnitt 
sandalwood;Sandelholz 
rousing;wachrufend, weckend
inflamed;entflammte
tax-exempt;steuerfrei
coauthors;Mitverfasser
inconvenience;Belästigung, Unbequemlichkeit 
bipartite;zweiteilig
sieve;Sieb 
peppermint;Pefferminze , Pfefferminz 
confided;anvertraut, vertraute
epidermal;epidermische
warehousing;Warenhaus 
officiate;amtieren
attentions;Aufmerksamkeiten
smog;Industriedunst , Smog 
dissertations;Dissertationen
umpired;Schiedsrichter gewesen
scavenger;Aasfresser , Straßenkehrer
plug-in;Steckteil 
massing;häufend
tuner;Stimmer 
disfigured;entstellte
fibula;Fibel 
xenophobia;Fremdenfeindlichkeit 
sprinters;Sprinter
cirrhosis;Zirrhose 
devaluation;Abwertung 
phoned;angeklingelt, telefoniert, telefonierte
endlessly;endlos, endlose
tart;herb, Torte 
cannery;Konservenfabrik 
polemical;polemisch
pruning;beschneidend
hyacinth;Hyazinthe 
spoons;Löffel
codification;Chiffrierung , Kodifizierung 
petrified;versteinerte
paratrooper;Fallschirmjäger
petitioning;ersuchend
flashy;auffällig
scrambling;geklettert, kletternd, Verschlüsselung
handkerchief;Schnupftuch , Taschentuch 
buckwheat;Buchweizen 
burdened;belastet, belastete
federative;föderativ
emulsion;Emulsion  (Filmschicht) 
bureaucrat;Bürokrat
showy;prächtig
disaffected;unzufrieden
rambling;schweifend, weitläufig
acumen;Scharfsinn 
thinning;verdünnend
waxy;wächsern
breath-taking;atemberaubend
breathtaking;atemberaubend, atemraubend
lyre;Leier 
unwelcome;unlieb, unwillkommen
pediatrician;Kinderarzt 
salaried;besoldete, festangestellt
impasse;Sackgasse 
ouster;Enteignung 
bismuth;Wismut 
azimuth;Abweichung , Azimut 
downer;Beruhigungsmittel
inflected;gebogen
surmised;bildete ein, vermutete
prescribing;vorschreibend
depreciation;Wertminderung 
ledges;Leisten
billionaires;Milliardäre
womanhood;Fraulichkeit , Weiblichkeit 
sagebrush;Salbeistrauch 
colonist;Kolonist 
arbiter;Schiedsmann , Schiedsrichter
nestled;genistet, kuschelte, nistete
deviant;Abweichung 
mnemonic;Mnemonik  (Abkürzung für einen Befehl oder eine Anweisung), mnemonisch
professorial;professorial
disillusionment;Ernüchterung
gravestones;Grabsteine
ciphers;rechnet
hurriedly;eilig
reforestation;Aufforstung 
impassioned;leidenschaftlich
collaboratively;behilfliche
veritable;wahrhaft
nepotism;Vetternwirtschaft 
salads;Salate
croquet;Krocket 
swordsman;Fechter
kittens;Kätzchen
geyser;Geiser , Springquell 
velar;velar
oily;ölig
chops;Koteletten, Koteletts
characterizations;Charakterisierungen
volumetric;volumetrisch
culminate;gipfeln, kulminieren
loo;Klo 
cram;mästen
cocks;Hähne
axillary;Achselhöhle
conger;Meeraal 
forgets;vergisst
reprieve;Frist , Gnadenfrist 
immorality;Sittenlosigkeit , Unsittlichkeit 
scorched;verbrannte
interrelated;in Wechselbeziehung stehend
schematic;Schaltbild , schematisch
virtuosity;Virtuosität
tuft;Büschel, Schopf 
reactivation;Reaktivität
thoroughfares;Verkehrsstraßen
moonshine;Spirituosen
conurbation;Ballungsgebiet 
simplifies;vereinfacht
primeval;urzeitlich
brainwashed;unterzog Gehirnwäsche
beaker;Becher
endearing;zärtlich
scaly;schuppig
herpetologist;Herpetologe 
tailors;Schneider, schneidert
depositing;ablagernd, ablegend, deponierend
convening;berufend, versammelnd
petitioner;Bittsteller, Kläger
flightless;flugunfähig
slumped;plumpste
submissive;gehorsam, unterwürfig
overcomes;bewältigt, übersteht, überwältigt
disrespect;Nichtachtung , Respektlosigkeit 
perceiving;merkend, wahrnehmend
recursion;Rekursion 
chandeliers;Lüster
briar;Dornstrauch 
reconciling;aussöhnend, versöhnend, versöhnende
infertile;unfruchbar, unfruchtbar
subtraction;Abzug , Subtraktion 
infanticide;Kindesmord 
insecticide;Insektengift 
dryer;trockener
buoys;hält aufrecht
stonemason;Steinmetz 
ionized;ionisierend, ionisiert
baptisms;Taufen, taufest
upstart;Emporkömmling, Neureiche 
dualism;Dualismus 
wink;(mit einem) Augenzwinkern
wink;Zwinkern 
thefts;Diebstähle
trapezoidal;trapeziodes
sabotaged;sabotierte, sabotierten
passively;passiv, passiven
deduces;folgert, leitet ab
analogs;entsprechenden
diction;Diktion 
verifying;Prüfen
machete;Machete 
gravitation;Gravitation , Schwerkraft 
vesta;Streichholz , Wachsstreichholz 
cools;kühlt
proportionality;Verhältnismäßigkeit
effluent;ausfließend
apparitions;Erscheinungen, Geistererscheinungen
patrimony;väterliches Erbgut
constipation;Verstopfung 
dials;Wahlscheiben, wählt, Zifferblätter
extrinsic;fremd, äußerlich
puzzled;verwirrt
evaporated;verdampfte, verdunstet
carotid;Halsschlagader 
conjoined;verband, verbunden
catwalk;Laufplanke 
streamer;Magnetbandstation 
postulate;Postulat 
permeable;durchlässig
formatting;Formatieren , formatierend, Formatierung 
divisible;teilbar
bigotry;Engstirnigkeit 
quilts;Steppdecken, wattiert
sheerness;Nacktheit 
misgivings;Befürchtungen
authoritarianism;autoritäres Regierungssystem
walleye;Glasauge 
headset;Steuersatz  (Fahrrad) 
enforceable;einklagbar
villager;Dorfbewohner
hangover;Katzenjammer 
radiative;strahlender
impressively;eindrucksvoll
iced;eisgekühlt, gefroren, vereist
springtime;Frühling
polyphony;Polyphonie 
shone;geschienen, schien
shone};glänzen, leuchten, scheinen
nay;nein
instituting;gründend
stereoscopic;stereoskopisch
expounded;erklärte
superintendents;Inspektoren, Leiter
cutthroat;Halsabschneider
devotes;widmet
epithets;Beiworte
untrained;unausgebildet, ungeübt
acorns;Eicheln
incoherent;unzusammenhängend, zusammenhanglos
handshake;Händedruck, Händeschütteln
stumbling;stolpernd
slates;Schiefertafeln
gutter;Gosse , Rinne 
cerebellum;Zerebellum 
haddock;Schellfisch 
cockatoo;Kakadu 
aberration;Abbildungsfehler , Abweichung , Verirrung 
psychopathic;psychopatisch
impregnated;befruchtete, imprägnierte
convolution;Faltung  (mathematisch) , Windung , Zusammenrollung , Zusammenwicklung 
thickening;verdickend
nitrous;salpeterhaltig
postmortem;postmortal
greener;grüner
secretarial;Büro...
scented;gewittert, witterte
unleash;entfesseln
fakes;fälscht, Schwindel
modifies;modifiziert, ändert
freighters;Frachter
delimited;begrenzt
escapees;Flüchtlinge
barristers;Rechtsanwälte
porosity;Durchlässigkeit, Porosität
probationary;bedingt freigelassen
immigrating;einwandernd, zuwandernd
sleigh;schlitten
phonetics;Phonetik 
sharpened;angespitzt, geschärft, schärfte
overloaded;überbeladen, überladene
debacle;Katastrophe 
unconditionally;bedingungslose, nicht bedingt
liberators;Befreier
clears;klärt, säubern
resentful;nachtragend
negated;verneinte
inefficiency;Unwirtschaftlichkeit 
burnout;Ausbrennen
utterance;Äußerung
shamrocks;Kleeblätter
accentuated;akzentuierte, betonte
odes;Gedichte
coven;Hexensabbat 
citizenry;Bürgerschaft
grooved;gefalzt, gerillt
licking;leckend
unexplored;unerforscht
authorizes;autorisiert, ermächtigt, ermächtigte
adapters;Adapter
optimizing;optimierend
savory;Bohnenkraut , schmackhaft
audited;revidierte
amicably;freundschaftlich, gütige, in Güte
abnormality;Abweichung 
sucks;saugt
machinist;Maschinist 
wartime;Kriegszeit 
follicle;Follikel 
censured;getadelt, tadelte
disenchanted;desillusionierte
urchin;Bengel
riddled;durchlöcherte, enträtselte
tusks;Hauer, Stoßzähne
impounds;beschlagnahmt
roan;rötlichgrau
shanty;Baracke , Bude , Schuppen
mindful;aufmerksam, eingedenk
wisely;klugerweise, weise
shuttles;Schiffchen
hindering;behindernd, hinderlich
guessing;ahnend, vermutend
priceless;preislos, unbezahlbar
computationally;rechenbetontes
tiff;Kabbelei 
neanderthals;Neandertaler 
conciliatory;versöhnlich
medulla;Rückenmark
reputations;Namen
mustache;Schnurrbart 
incompatibility;Unverträglichkeit
garb;Gewand , Tracht 
deranged;gestört, verwirrte
pretentious;anspruchsvoll
spiritualism;Spiritismus 
missal;Messbuch 
oxidizing;oxydierend, rostend
menagerie;Menagerie 
serviceable;betriebsfähig, dienlich, gebrauchsfähig
screwed;geschraubt, verschraubte, verschraubten
counterfeiting;Falschmünzerei, fälschend, nachmachend
chilly;frostig, kalt, kühl
scarring;narbige
co-ordinate;aufeinander abstimmen
coordinate;Koordinate , Koordinate   , koordinieren
instalment;Rate , Teilzahlung 
obstructions;Behinderungen
willed;willig
befriend;behilflich sein, freunlich sein
outbursts;Ausbrüche
avenging;ahndend, rächend
introspection;Selbstprüfung
taming;zähmend
anatomist;Anatom 
occlusion;Verstopfung 
tasty;schmackhaft
stinger;Schlag 
proclamations;Bekanntmachungen
scratches;kratzt, löscht
thu;Don 
mistresses;Gebieterinnen, Herrinnen
vial;Fläschchen
cabal;intrigieren
infiltrating;durchsickernd, eindringend
graced;beehrte
aqueducts;Wasserleitungen
ablation;Entfernung 
panics;Angstpsychosen
longs;sehnt
gums;Gummis, Zahnfleisch 
dialectic;dialektisch
retirements;Rücktritte
paraphernalia;Zubehör
hydration;Hydratation 
satirist;Satiriker 
transgression;Überschreitung, Übertretung
aggressor;Angreifer
uncovers;deckt auf, enthüllt
polities;Verfassungen
subjugation;Unterjochung , Unterwerfung 
compress;komprimieren
compiles;compiliert
stimulant;anregend, Anregungsmittel
fateful;schicksalhaft
grafting;veredelnd
rupee;Rupie 
possessor;Besitzer
invokes;fleht an, ruft
observant;abwartend, achtsam, beobachtend
caprice;Laune 
vernal;frühlingshaft
verifiable;nachprüfbar
admissible;anerkennbar, zulässig
precocious;altklug, frühzeitig
